"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32"
-0.257614989947661;0.0937198680919106;0.28475106707558;-0.244122272859447;0.0436438537028525;-0.022478346493269;0.0747839152827842;-0.0059148368658857;0.369426166748541;-0.413847533513842;0.0894602735465551;0.279881848154565;-0.219024924145366;0.424937464286994;0.0255188977102506;-0.0831855466949645;-0.240023676845152;-0.0292658662287648;0.0150343389046236;0.0171746346092203;0.129253280713045;-0.0221362641254976;-0.117414971526024;-0.0119188984032797;-0.0381989799666874;-0.141178327480723;0.110115081622659;0.104143940517454;0.0394458849315916;0.00343504434465722;0.0733569477294872;0.0671779733256309
-0.226877383492361;0.0836115080609932;0.286391922015839;-0.268790962133056;0.125066856278284;0.0525165671068116;0.117002702676625;0.0480885742909059;0.021421300067903;-0.130668725151547;-0.0609660070895594;-0.286304655806;-0.0462589029544486;-0.0065748705329635;0.117398755050063;0.15958194695266;0.220085424320663;0.11986632405283;-0.0646243202289116;-0.275454420213522;-0.185877866536985;-0.250586299310502;0.0902309668093761;0.202126034068889;-0.00678157315647727;0.509472059250887;-0.127745669598627;-0.0335408756633119;0.0295732758321817;-0.0577786228282431;-0.18235828111944;-0.0670508207276965
-0.170383487389113;-0.189315593402631;0.283581035350584;0.0913129984426234;-0.34898152310851;-0.3480073506386;-0.230500577227158;0.0514606840345271;0.218539489422231;0.237451955425618;-0.0386662790016206;0.100125661632144;0.385782533346002;0.0371292965997376;-0.0140513517899551;-0.144867694433124;-0.210710194210165;0.129175830976205;-0.206910690822986;-0.130755898198418;0.0103240417075649;-0.128462600467464;0.163952817910679;-0.0232571661041981;-0.0294116476917563;-0.00656500651416202;-0.0387451164031398;-0.123813699458465;0.0808191774506544;0.0293238844437455;-0.114330093273754;-0.23961580510667
-0.152341674663783;-0.088928929765036;0.211123776695913;0.237561597085272;0.249307757706867;0.0151817672624369;0.197014668454147;0.00620706967267182;-0.0250064576113502;-0.0953090200307337;-0.325266462011723;-0.400576830822629;0.285245906704304;-0.000168567338467169;-0.178797379178745;-0.0634418231161005;-0.160628342793995;0.00962595837326567;0.14369875723591;0.204808357953663;0.224033191454887;0.065419797839783;-0.110388480304604;-0.137932633043737;-0.268854571804744;0.0158848161821425;0.0224081040372341;0.0216772992034116;0.206339936722419;-0.273994778100216;0.0470671494957172;0.0759315001814259
-0.141388088221161;-0.19755516944015;0.0218468725819369;0.107276726818996;0.0256614344880809;-0.338527520948017;-0.0674932993530196;0.0333043395250543;0.0347722869005164;0.0358453896417652;0.380179757632611;0.00305595125860201;0.0814222648977522;0.15356524657231;0.0455311335427537;0.311599236039063;0.459673882281045;0.12999538128999;0.32756432201904;0.130019276197149;0.23725129225253;0.111730921823329;-0.248823079268045;0.107909049572289;0.0827951813285579;-0.00352645650826184;-0.0675262707746123;0.0522885553366017;0.130077228420988;-0.0171486144149119;-0.0246045067309735;-0.0702879030841332
-0.138776086906018;-0.230349878176662;0.0169712156494308;0.0214578136771829;0.145839914802104;-0.202458096196359;0.0939455544112397;-0.149008507707771;-0.0739752180209711;-0.14570553364484;0.212151402209248;-0.0839820707807176;0.145518697149369;-0.181618711193452;-0.132136172103803;0.125055807872952;-0.263330213427159;-0.251060914791202;0.175939519794568;-0.15696934523111;0.143249351994656;-0.200158876198283;0.151918541674398;-0.0125177738500928;0.0557673399748662;0.00546191612116086;-0.084332451060633;0.00966480789306365;-0.47892357363448;0.287743591879079;-0.0392090202734418;0.267927453117996
-0.166094462501297;-0.223931184343395;-0.0793762938034989;0.00906274196312948;-0.216162898220631;-0.0747203341657904;0.0561896924656834;0.37501768324059;0.00586731363963887;-0.227538014327596;-0.00384016131981176;-0.277428233206052;-0.208242308367882;-0.235623070220624;0.34647434313825;-0.0447773002711888;-0.0288442274584838;0.0608563213590704;0.163280033702562;-0.132476751721781;-0.197682606924411;0.0992774468587533;-0.126244520441945;-0.202973428608687;-0.136763683251284;-0.24068410062854;0.2871173168785;-0.111932049367873;-0.104824577379925;0.0375272986166783;-0.131276712995293;-0.1183779573744
-0.176286092249577;-0.213467047565191;-0.189742796745946;-0.117141093678174;-0.0828803356250238;0.101054879469054;0.0935475181792519;0.20927319379719;0.232866264696566;0.0578953026089916;0.10734778633749;-0.00791186980211071;-0.0654005112510153;-0.0615512032862413;-0.469561539429264;0.127302160102008;0.178208050430353;0.157226156028251;-0.178069300196764;-0.00486486216040479;-0.191419629417966;-0.239430270456239;0.0307037659210171;-0.0405752267594022;-0.144534761274795;-0.22229153810488;-0.163023400216695;-0.181568163366088;0.0312872755479899;-0.182685740732984;0.248410757844653;0.28178433548495
-0.177349994467473;-0.153896642211772;-0.253671547066202;-0.153020099989652;-0.158422893465098;0.106448043520296;-0.0371696189986006;-0.140406866178446;0.124261902557657;0.155711290223558;-0.207050306462875;-0.0980751583513596;0.0423011006693019;0.0847797331152589;-0.0718318565432345;0.104859451735811;-0.00371001404549377;-0.226221421649225;0.0578216810468909;-0.159606551810385;-0.084527194779655;-0.0390128961946332;-0.264721041727814;-0.251443422964689;-0.0867096002349285;0.127657514590746;-0.0864086396230466;0.470169781231941;0.219491549410457;0.374478417584149;0.0853938788641624;-0.110664573514759
-0.173657980175398;-0.0356214251077535;-0.290633893785223;-0.128313031958075;-0.0430999859639125;-0.0629096826063323;-0.308901166562515;-0.522621198395936;0.0522693983650938;0.0105137403586252;-0.147211196293768;-0.130226253357199;0.1024694662502;0.158633624624566;0.209934050673059;-0.132429210316996;0.0577198007626772;0.0462814787307078;0.155424296710844;-0.136461649415853;-0.11463156210263;0.00574000110093872;-0.0240293777333621;0.262004746104514;-0.159177577707862;-0.108520643807605;0.122643904625845;-0.102287034582888;-0.154910764957976;-0.317336982281976;0.0732787866563478;0.176604110489938
-0.15800639634645;0.121766116146872;-0.221665383642209;-0.10022362556745;0.350224162367661;-0.147577693829522;-0.483510295962979;0.16573173720093;-0.219716188038695;-0.182046732213591;-0.0840760113177091;-0.0393679240144338;-0.0323794667790139;0.0945128288516127;0.0734623191120837;0.168600064636206;-0.152700568578811;0.0977209689873201;-0.0339222363737144;0.184750901191129;-0.0432754801267222;-0.205130267307527;0.159168837808107;-0.268735265327466;0.0583423809985578;-0.131916562261721;-0.287053267830112;0.00941143653388473;0.0372165757903249;-0.0375286185979269;0.0219579088844567;-0.21278648480874
-0.160341882968143;0.125750596862812;-0.129542394661474;-0.1136704818035;0.273511708626086;-0.0905897526256245;0.0946274636076333;0.459682581319954;-0.136558161445895;0.26265795765366;-0.208657423170255;0.320574656631749;0.184081815102481;0.0673260932800702;0.0589054990860388;-0.244294026634565;0.122852034807533;-0.150783743907472;0.14487382076066;-0.374131335503048;0.16823141232941;-0.0347260656181943;-0.159493279496243;0.0653947657968282;-0.0288377683765804;-0.00514999992395475;0.0231095943576516;-0.0642204421592315;-0.101675908223864;-0.0570222008046999;0.0967755019517081;0.0591688145879095
-0.180457707046479;0.163240458855997;-0.0973463533568752;0.311794346417093;-0.134520024040827;-0.0937124995294106;0.116416729203362;-0.101504089015624;0.124063692491642;-0.0917014281477992;-0.167986949114389;0.32305880413947;-0.210058448072155;-0.325791174710026;-0.0445438653464979;-0.0851877146352794;0.0782088595615093;0.178848801086323;0.108649328991521;0.0978796995676572;0.051294573434672;-0.16963426436258;-0.0564534568129926;0.0167110763817897;-0.190820480844403;0.0948927115762766;-0.23649229451865;0.319784410623574;-0.280438675130258;-0.2037921915972;-0.132759290795066;-0.1780369059551
-0.174568654666622;0.228159661222374;0.0305266987300283;-0.00649155583612089;-0.150744383567098;-0.0839842922996515;-0.0166425285568199;0.122308216153275;-0.315501521267213;0.127469000410827;0.337522113439956;-0.170506342641926;-0.136635903941074;0.0322812117923091;-0.0593829883230712;-0.137551770439817;-0.201918400548593;-0.107584087740019;0.0185072409993165;0.104860930012501;-0.067169248124769;0.0624623944037052;0.0361938892493577;0.399573629524507;-0.476749387972289;-0.000538187135605897;-0.123500507543592;0.0934848221258626;0.0824946852016727;0.139068156961048;0.227277196267764;-0.0916059637351896
-0.140090957986175;0.252968619120725;0.0426295467566155;-0.258247990832706;-0.0602246595542378;0.0443718830587976;-0.0210842689278325;-0.167407293540189;-0.0973150400964665;0.159061548789361;-0.0118987172952377;0.182644681834809;0.0185715242076554;-0.207281461398227;0.0379024357427882;0.0508108010865104;0.0128474790037173;0.337586448177988;0.201716847011087;0.15267834158457;0.160101615666316;-0.05126347634989;0.00315419303737951;-0.276777008540792;-0.2651242580838;0.061872012336247;0.122855445274579;-0.285248345223782;0.164339841668956;0.321652363508927;-0.179040662618233;0.286527032835033
-0.161715270224334;0.228028358282425;-0.0582661519964119;0.19948039449526;-0.148980843425317;0.205041639806364;-0.229860695155455;0.162961278133462;-0.082319690868712;-0.188758112942395;0.0139219383609322;0.0574277642269568;0.225231716126036;0.0361369457428954;-0.112796259891962;0.307272376564039;-0.0307519716109266;-0.0827710194176797;-0.224289551610956;-0.179128542799538;0.00864908759331117;0.238165010032497;-0.102141438731433;0.138176511318321;-0.0650792070751464;-0.116399460303314;0.00159964427526861;0.135629237776943;0.025156950631553;-0.0447249213848435;-0.474392456763997;0.299308870792311
-0.157722994066527;0.172190935684215;-0.0875724076301741;0.311191826198254;0.054628352200145;0.174862936187563;0.12014166119574;0.0573601203234329;0.282798109975123;0.198180559995523;0.00751083081205401;-0.185819256679342;-0.0149834810738676;0.327877241613656;0.0886052653730499;-0.238064986775937;0.0523269866063442;-0.0767589479593797;0.234552092817996;0.192529791111297;-0.222609218077407;-0.0846794730169214;0.0807679110979694;0.0174200632170379;0.150281017124331;-0.110469900443979;-0.271694597142031;-0.201454503540784;-0.0613725438364862;0.252690814129461;-0.27962087537009;0.0657863849497417
-0.157857637277812;0.191424438742424;-0.106015483632544;0.315114989411172;-0.0333905871449027;0.110263786883816;-0.148859390647935;0.129643184791085;0.17881513199248;0.0655964355431232;-0.0139583637310055;-0.167937367411173;-0.0875994855180413;0.122068051318456;0.00132727677874192;0.123474650900069;0.0987675964184903;0.184119225970707;-0.0428130434039619;-0.105658528816126;0.286865521074428;0.00333000721202933;0.388420111303517;-0.0645306410313149;0.0311371838605692;0.18778986701434;0.409926253567907;0.123635926383327;-0.149047299441883;0.128483863552461;0.346474215747728;0.0291102420019337
-0.149542887853153;0.235824989740083;-0.0127640442954447;-0.0232700161047037;-0.171682994225692;0.220798163219225;-0.000377995454942505;-0.106944651377556;0.0228839833160483;-0.27258507398157;-0.0480461589129743;-0.0804302011156025;0.235682446773142;-0.221211163327405;-0.000262879171351335;0.00525463566505417;0.20995989647704;-0.240699332734764;-0.116264077929696;0.0768784090400854;0.267226271863263;-0.22773500200836;-0.210901143755105;0.135934373743551;0.128871661360973;-0.197349530925041;-0.00162686184013467;-0.317789786463657;-0.0125505422809474;0.15585297741124;0.202110017457824;-0.337670705341543
-0.160272341251296;0.23778541311108;0.0948550620194434;-0.257558256250807;-0.0628057690133847;0.0459855705762707;0.213113386232301;-0.142979349293917;-0.0938992242271887;0.211490171764699;0.290061001051993;-0.228509138551074;0.0829800045301667;0.00204698095473964;0.0356904536337344;-0.144095155965294;0.143726992080573;0.0254408627890889;-0.127010582311265;-0.126416361736216;0.151092016308024;0.131497635132475;0.163552545796718;-0.367060396437858;0.122038881307175;-0.305181280189337;-0.107436565648199;0.269400959973796;-0.140665742531872;-0.262544333093544;-0.0934063045938463;-0.0841608621802671
-0.182767368216757;0.172307591300192;-0.0981802903027433;0.206885499856387;-0.273517108466399;-0.128687824737406;0.0385728160101522;-0.0352480849276735;-0.246103939795687;-0.113970442460663;0.219463191138398;0.0523910379649827;0.0290084113548017;0.0881783929439763;-0.0356215528708381;-0.119377068050492;-0.119420797587559;-0.125549490065774;0.0287316914310568;-0.00152925977849768;-0.206877070838593;-0.11332857986903;-0.222260720031776;-0.328590758290371;0.288044276524331;0.397512293763308;0.0724896089395108;-0.15286732515761;0.106005711505905;-0.244854851782812;0.162798836620028;0.174906870034908
-0.184681899927647;0.0882620783187639;-0.192062931946856;0.139947159497944;0.167541622066207;-0.158252927757507;0.342551697868656;-0.192415143421819;0.0148569644740126;-0.185955898268648;0.00585949398866703;0.189176948148274;0.110342510470974;-0.144617626659775;-0.00645973423133639;0.103925232398446;-0.0325225646786239;0.0297760755090861;0.0884747546868587;-0.256189880782111;-0.229195568807925;0.228292495017719;0.37476177290625;0.0769871383594263;0.0758353899897513;-0.155963856459381;0.0141269312138692;-0.0517516269770033;0.433586716782448;0.0768011268968758;0.0851752294585356;-0.138072616202752
-0.192957273780486;0.0287626977612737;-0.20919888235034;0.0068492953738117;0.28134904165899;-0.196018738990745;0.23372894009773;-0.0368676352153078;0.121794236069363;0.252025430820883;0.0927659520479171;-0.0173350671497663;0.0428080159079342;-0.0975147974821726;0.250491695269447;0.131206639325219;-0.129495235654288;-0.0325404276375099;-0.485650171283298;0.31622317577015;-0.0569941968759658;-0.167870863052814;-0.207222417180993;0.125385454679653;0.0331571759270139;0.00480908931456797;0.316981505202837;0.0843859089672142;-0.00239123216376052;0.00311478241185081;-0.109247024597432;0.0394541071059144
-0.178554990971491;-0.112015771556301;-0.249258374096512;-0.104358270676541;-0.115379600009961;-0.0313301853676454;0.132458122887123;-0.0508380300382964;0.00699938071417509;0.151933413628572;-0.132026445947254;-0.041025582274324;-0.355885967440927;0.122587724677931;-0.129092341827602;0.194948735399594;-0.221626829521207;-0.115356077673958;-0.089451212777405;-0.0321608455770787;0.362654196654645;0.328117683522831;0.0264625131728412;0.0128337684673032;0.0405857031545965;0.186212435646005;-0.152139100877035;-0.385972385720054;-0.0655151945525642;-0.122339778769595;-0.165061938990889;-0.207542102245953
-0.174217156058171;-0.211166047596524;-0.225869618417212;-0.221715895834628;-0.0773873346009796;0.0722042995419549;0.0722036521274086;0.0773594010847435;-0.259057540517646;-0.1859962206579;-0.0398049911616064;0.01881422053477;0.141877313066302;0.118749950125725;-0.347327026025853;-0.342217433066216;0.0657919123241003;0.231988666925153;0.0445029766449221;0.262560426605556;0.0089305662302002;0.00622226070637024;0.134483170940352;0.193793539646727;0.222789114354313;0.0895739640691335;0.270485538283691;0.159717533388452;-0.0478400578946651;0.103063462315877;-0.236913801000856;-0.129086571022703
-0.17073836971135;-0.266189165663166;-0.0627956785979136;-0.0203920228613368;-0.0841065421163297;0.230109624294837;0.0486114882021671;0.0893646481261995;-0.0103458635737679;-0.122591118061078;0.0149536662043757;0.0821003008491974;0.165169455333402;-0.10744893588638;0.469683253745059;-0.141243941701993;-0.0485200188502044;0.192481846848214;-0.180855766724633;0.136613421897409;0.149713123708628;0.251573587341995;0.0591945557615286;0.0605163991226983;0.101635296462978;0.141919908267375;-0.40977144473841;0.0658133710830299;0.0132330608761875;0.069095236421259;0.254713864992686;0.259985687658407
-0.150063798075309;-0.232448504344896;0.0751083622247639;0.000517455690882768;-0.00126062909885437;0.168162059307243;-0.0468304832925832;-0.000545482714604265;-0.0531649124482759;-0.00634379819662884;0.060096216203647;0.266653529997742;0.0406596484341363;0.0493650195820222;0.135172209879457;0.0331287487297166;0.295133991156783;-0.535264152374064;-0.0125696546998957;0.257977779230226;-0.0644407918691197;-0.0200109762421175;0.37960167930532;-0.177460237166928;-0.314490135392446;0.118359397293609;0.133772906822489;-0.0437251632711053;0.00663122736333212;-0.145736345164571;-0.0949588864093638;-0.052978597645757
-0.177984678500164;-0.223144862682908;0.139232730425535;0.1451584744707;-0.0402330668975201;0.271620495494244;-0.0703347151107534;-0.055181274438612;-0.233745676018778;0.211969518135345;-0.00203741929411854;0.0427321636191316;-0.312371647079746;-0.093152860085076;0.109836141064126;0.0165270127866994;-0.14848300561702;-0.0228287329813358;0.134177248314513;-0.125333884165994;0.209056907578274;-0.398147922159935;0.0540784529929317;0.174824585435352;0.256499843018634;-0.221831001635684;0.0651294076276887;0.104320249775098;0.343748133580754;-0.13557537960782;-0.0894371947348306;0.0896129833821823
-0.172501140593165;-0.179464643608029;0.126262295901048;0.183141316589445;0.290872299260137;0.445047928609606;-0.0440205493513552;-0.158625181550519;-0.121540270776139;0.107923138803533;0.24449381461227;0.178794719038532;0.0870193769102785;0.0823012965778018;-0.0694438655530049;0.0590810673049699;-0.124644766352703;0.263319405841052;-0.0234044589236811;-0.155946932054225;-0.199760231739035;0.114156776559252;-0.245231056842826;-0.10092848502622;-0.114963739154501;0.0313435055353181;0.0720119501041663;-0.124343233695656;-0.228465776387672;0.0325174388095394;0.0664079501901527;-0.335327037950084
-0.193820340358153;-0.0703601804773139;0.130024543485081;0.129027941965777;0.281867062626236;-0.159287202596416;-0.319285521464018;-0.130079460520137;0.0485564742083308;-0.05014384572272;0.0309028854932861;-0.0779779439874562;-0.314815980165691;-0.241617198198726;-0.189012150600838;-0.436458180317384;0.261199770024225;-0.110846853297526;-0.278231830333034;-0.104231414606614;0.0336234630872959;0.227948837532361;-0.0970417635156293;-0.0623502795239398;0.0512983546983379;0.0372796611431565;-0.0162702613663288;-0.0521669858630641;0.118482759089896;0.17612196823964;-0.0539379474320194;0.120278813517071
-0.204243331691061;-0.0124218255795919;0.328049309460403;0.0755042697022691;-0.140928722486261;-0.181920005503029;0.134444900062098;-0.0914857912545662;-0.374877468017763;0.0790870983806421;-0.439119359777744;0.0613154835932322;-0.125912841271418;0.204054053941227;-0.00610963411600774;0.221680948233716;0.189004732549275;0.0372934380541952;-0.139179460739451;0.118463246241208;-0.213447656729778;0.104983179573975;-0.0190206751673462;0.00594693140517076;0.119443893270102;-0.219294937748706;-0.00811584664760646;-0.0071646990049401;-0.22570985162611;0.172654589992529;0.183369074722426;0.104963966731361
-0.231724302517456;0.128442513052896;0.193752282189352;-0.219424251715205;0.0213275849526816;0.0867454444230984;-0.217133662736275;0.118734542176938;0.241156554821752;0.211386233963385;-0.0486606793412518;0.0189655801972916;0.0463261006441129;-0.369783554481462;-0.116441662017424;0.131524929984821;-0.164332707399466;-0.139141082964255;0.30584670698682;0.235842527913856;-0.222442900287797;0.289712609148451;0.0112844161737764;0.126259155521166;0.314910924272982;0.0500808040054499;0.0770714211800125;0.0704171642799196;-0.0768702247747439;-0.140014402085792;0.128019421508476;-0.00965910159782781
